,movie_id,title,year,mpaa,director,main_actor_1,main_actor_2,main_actor_3,main_actor_4,genre_1,runtime_conv,full_date,infl_budget,infl_domestic,infl_worldwide
2610,tt2268016,Magic Mike XXL,2015,R,Gregory Jacobs,Channing Tatum,Joe Manganiello,Matt Bomer,Adam Rodriguez,Comedy,115,2015-06-25,16920119.65386449,75469515.07820114,134689933.86672688
2611,tt2274648,Hellboy,2019,R,Neil Marshall,David Harbour,Milla Jovovich,Ian McShane,Sasha Lane,Action,120,2019-03-12,52994832.92067106,23215709.311929658,47339955.68007135
2612,tt2278388,The Grand Budapest Hotel,2014,R,Wes Anderson,Ralph Fiennes,F. Murray Abraham,Mathieu Amalric,Adrien Brody,Adventure,99,2014-02-26,28615208.502297923,67876790.02889295,197945064.97858375
2613,tt2279339,Love the Coopers,2015,PG-13,Jessie Nelson,Steve Martin,Diane Keaton,John Goodman,Ed Helms,Comedy,107,2015-11-12,19435272.57538489,30070632.144825056,48504623.48540401
2614,tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,PG,Paul Tibbitt,Tom Kenny,Antonio Banderas,Bill Fagerbakke,Clancy Brown,Adventure,92,2015-01-28,84600598.26932247,186343143.5341769,371769362.9192843
2615,tt2281587,Muppets Most Wanted,2014,PG,James Bobin,Ricky Gervais,Ty Burrell,Tina Fey,Steve Whitmire,Adventure,107,2014-03-19,57230417.004595846,58584618.01166701,92007181.54235098
2616,tt2283336,Men in Black: International,2019,PG-13,F. Gary Gray,Chris Hemsworth,Tessa Thompson,Kumail Nanjiani,Rebecca Ferguson,Action,114,2019-06-12,116588632.42547633,84793647.90633544,269097905.59214103
2617,tt2283362,Jumanji: Welcome to the Jungle,2017,PG-13,Jake Kasdan,Dwayne Johnson,Karen Gillan,Kevin Hart,Jack Black,Action,119,2017-12-20,99491269.58224544,447202391.2200963,1063564144.7449821
2618,tt2293640,Minions,2015,PG,Kyle Balda,Sandra Bullock,Jon Hamm,Michael Keaton,Pierre Coffin,Adventure,91,2015-04-09,84600598.26932247,384184772.80912346,1325483757.0093708
2619,tt2294449,22 Jump Street,2014,R,Phil Lord,Channing Tatum,Jonah Hill,Ice Cube,Nick Offerman,Action,112,2014-06-05,57230417.004595846,219443552.08709285,379247517.824581
2620,tt2294629,Frozen,2013,PG,Chris Buck,Kristen Bell,Idina Menzel,Jonathan Groff,Josh Gad,Adventure,102,2013-11-22,174476405.516898,466128849.09545547,1489798522.274669
2621,tt2296777,Sherlock Gnomes,2018,PG,John Stevenson,Johnny Depp,James McAvoy,Emily Blunt,Kelly Asbury,Adventure,86,2018-03-15,63667002.51287301,46663457.230861746,97656309.48026142
2622,tt2302755,Olympus Has Fallen,2013,R,Antoine Fuqua,Gerard Butler,Aaron Eckhart,Morgan Freeman,Angela Bassett,Action,119,2013-03-20,81422322.5745524,115067933.87105776,198054217.58079818
2623,tt2304933,The 5th Wave,2016,PG-13,J Blakeson,Chloë Grace Moretz,Matthew Zuk,Gabriela Lopez,Bailey Anne Borders,Action,112,2016-01-14,42902332.015316226,39421357.59952835,124085254.26691723
2624,tt2309260,The Gallows,2015,R,Travis Cluff,Reese Mishler,Pfeifer Brown,Ryan Shoos,Cassidy Gifford,Horror,81,2015-07-09,114325.13279638172,26025441.962812796,49119118.7876819
2625,tt2312718,Homefront,2013,R,Gary Fleder,Jason Statham,James Franco,Winona Ryder,Kate Bosworth,Action,100,2013-11-27,25589872.80914504,23448347.08147856,56355199.687152565
2626,tt2316204,Alien: Covenant,2017,R,Ridley Scott,Michael Fassbender,Katherine Waterston,Billy Crudup,Danny McBride,Horror,122,2017-05-09,107229479.43864231,82093597.17717853,266295859.25305974
2627,tt2318092,Endless Love,2014,PG-13,Shana Feste,Gabriella Wilde,Alex Pettyfer,Bruce Greenwood,Robert Patrick,Drama,104,2014-02-12,22892166.80183834,26827616.427159373,39738710.36855401
2628,tt2322441,Fifty Shades of Grey,2015,R,Sam Taylor-Johnson,Dakota Johnson,Jamie Dornan,Jennifer Ehle,Eloise Mumford,Drama,125,2015-02-11,45730053.118552685,189970906.36156902,651254796.1242865
2629,tt2334871,Snatched,2017,R,Jonathan Levine,Amy Schumer,Goldie Hawn,Kim Caramele,Raven Goodwin,Action,90,2017-05-11,46429259.138381205,50687682.24812338,67262411.51138219
2630,tt2334879,White House Down,2013,PG-13,Roland Emmerich,Channing Tatum,Jamie Foxx,Maggie Gyllenhaal,Jason Clarke,Action,131,2013-06-27,174476405.516898,85032569.74669147,238877667.22996092
2631,tt2345737,The Rover,2014,R,David Michôd,Guy Pearce,Robert Pattinson,Scoot McNairy,David Field,Action,103,2014-06-04,13735300.081103003,1275577.8601902542,2872974.945889092
2632,tt2345759,The Mummy,2017,PG-13,Alex Kurtzman,Tom Cruise,Sofia Boutella,Annabelle Wallis,Russell Crowe,Action,110,2017-06-06,138182318.86422977,88688612.54956757,452388579.26236135
2633,tt2357129,Jobs,2013,PG-13,Joshua Michael Stern,Ashton Kutcher,Dermot Mulroney,Josh Gad,Lukas Haas,Biography,128,2013-08-15,13958112.44135184,18763669.551462293,49002689.515404135
2634,tt2357291,Rio 2,2014,G,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,Jemaine Clement,Andy Garcia,Adventure,101,2014-03-20,117894659.02946745,150559989.74363852,570909026.3985622
2635,tt2358925,Unfinished Business,2015,R,Ken Scott,Vince Vaughn,Dave Franco,Tom Wilkinson,James Marsden,Comedy,91,2015-03-05,40013796.4787336,11683458.089377556,16498549.156431818
2636,tt2361509,The Intern,2015,PG-13,Nancy Meyers,Robert De Niro,Anne Hathaway,Rene Russo,Anders Holm,Comedy,121,2015-09-24,40013796.4787336,86618061.87674303,222436319.6388445
2637,tt2364841,Runner Runner,2013,R,Brad Furman,Ben Affleck,Justin Timberlake,Gemma Arterton,Anthony Mackie,Crime,88,2013-09-25,34895281.1033796,22468659.738149107,72902168.60686737
2638,tt2364897,The Disappointments Room,2016,R,D.J. Caruso,Kate Beckinsale,Mel Raido,Duncan Joiner,Lucas Till,Drama,85,2016-09-09,16935131.058677457,2736116.5464340625,6486200.355822956
2639,tt2369135,Need for Speed,2014,PG-13,Scott Waugh,Aaron Paul,Dominic Cooper,Imogen Poots,Kid Cudi,Action,132,2014-03-12,75544150.44606651,49879325.607089765,232673277.5197689
2640,tt2377322,Deliver Us from Evil,2014,R,Scott Derrickson,Eric Bana,Edgar Ramírez,Olivia Munn,Chris Coy,Horror,118,2014-07-02,34338250.20275751,34998828.857208036,100654356.45846008
2641,tt2379713,Spectre,2015,PG-13,Sam Mendes,Daniel Craig,Christoph Waltz,Léa Seydoux,Ralph Fiennes,Action,148,2015-10-26,280096575.3511352,228735562.43109146,1006832416.2432653
2642,tt2381249,Mission: Impossible - Rogue Nation,2015,PG-13,Christopher McQuarrie,Tom Cruise,Rebecca Ferguson,Jeremy Renner,Simon Pegg,Action,131,2015-07-24,171487699.19457257,222982456.51446944,780513992.367594
2643,tt2381941,Focus,2015,R,Glenn Ficarra,Will Smith,Margot Robbie,Rodrigo Santoro,Adrian Martinez,Comedy,105,2015-02-25,57276891.53098724,61578903.97781594,181505968.28122035
2644,tt2381991,The Huntsman: Winter's War,2016,PG-13,Cedric Nicolas-Troyan,Chris Hemsworth,Jessica Chastain,Charlize Theron,Emily Blunt,Action,114,2016-04-06,129836004.78319384,54632947.30695355,186274404.15429553
2645,tt2386490,How to Train Your Dragon: The Hidden World,2019,PG,Dean DeBlois,Jay Baruchel,America Ferrera,F. Murray Abraham,Cate Blanchett,Action,104,2019-01-03,136726668.9353313,170430858.0240322,553053551.7112772
2646,tt2386502,A Long Way Off,2014,PG,Michael Davis,Robert Davi,Edie McClurg,John Diehl,Jason Burkey,Drama,105,2014-05-16,572304.1700459584,34457.28947012706,34457.28947012706
2647,tt2387433,Dark Skies,2013,PG-13,Scott Stewart,Keri Russell,Jake Brennan,Josh Hamilton,Dakota Goyo,Horror,97,2013-02-22,4071116.12872762,20260976.047038727,32403877.839730084
2648,tt2387499,Keeping Up with the Joneses,2016,PG-13,Greg Mottola,Zach Galifianakis,Isla Fisher,Jon Hamm,Gal Gadot,Action,105,2016-10-13,45160349.489806555,16827227.177623987,33778524.51241006
2649,tt2387559,Delivery Man,2013,PG-13,Ken Scott,Vince Vaughn,Chris Pratt,Cobie Smulders,Jack Reynor,Comedy,105,2013-11-21,30242576.95626232,35667753.28846096,61788313.5326262
2650,tt2388715,Oculus,2013,R,Mike Flanagan,Karen Gillan,Brenton Thwaites,Katee Sackhoff,Rory Cochrane,Horror,104,2013-04-09,5815880.1838966,32214446.479908314,51714749.59958276
2651,tt2395427,Avengers: Age of Ultron,2015,PG-13,Joss Whedon,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Action,141,2015-04-22,285812831.9909543,524759068.1341845,1603759671.466435
2652,tt2398241,Smurfs: The Lost Village,2017,PG,Kelly Asbury,Demi Lovato,Rainn Wilson,Joe Manganiello,Jack McBrayer,Adventure,90,2017-03-29,66327513.05483029,49768055.70145235,217978237.02521214
2653,tt2403021,The Green Inferno,2013,R,Eli Roth,Lorenza Izzo,Ariel Levy,Aaron Burns,Kirby Bliss Blanton,Adventure,100,2013-09-23,5815880.1838966,8365900.540743572,14733309.94788738
2654,tt2404233,Gods of Egypt,2016,PG-13,Alex Proyas,Brenton Thwaites,Nikolaj Coster-Waldau,Gerard Butler,Chadwick Boseman,Action,127,2016-02-25,158061223.21432295,35172533.05145267,170120011.99165025
2655,tt2404311,The Family,2013,R,Luc Besson,Robert De Niro,Michelle Pfeiffer,Dianna Agron,John D'Leo,Comedy,111,2013-09-13,34895281.1033796,42943076.26158476,91214881.78792654
2656,tt2404425,Woman in Gold,2015,PG-13,Simon Curtis,Helen Mirren,Ryan Reynolds,Daniel Brühl,Katie Holmes,Biography,109,2015-04-01,12575764.607601989,38079178.57879393,70446887.31107897
2657,tt2404435,The Magnificent Seven,2016,PG-13,Antoine Fuqua,Denzel Washington,Chris Pratt,Ethan Hawke,Vincent D'Onofrio,Action,132,2016-09-14,101610786.35206474,105486283.83901304,183306576.6286817
2658,tt2404463,The Heat,2013,R,Paul Feig,Sandra Bullock,Michael McDonald,Melissa McCarthy,Demián Bichir,Action,117,2013-06-27,50016569.58151076,185622176.97841233,267449962.94539338
2659,tt2406566,Atomic Blonde,2017,R,David Leitch,Charlize Theron,James McAvoy,John Goodman,Eddie Marsan,Action,115,2017-07-26,33163756.527415145,57138797.87002285,110561359.14756039
2660,tt2431286,Philomena,2013,PG-13,Stephen Frears,Judi Dench,Steve Coogan,Sophie Kennedy Clark,Mare Winningham,Biography,98,2013-11-01,13958112.44135184,43863343.920251384,116468667.6761806
2661,tt2436386,Project Almanac,2015,PG-13,Dean Israelite,Amy Landecker,Sofia Black-D'Elia,Virginia Gardner,Jonny Weston,Drama,106,2015-01-29,13719015.935565805,25549656.200905424,37971081.879232295
2662,tt2446042,Taken 3,2014,PG-13,Olivier Megaton,Liam Neeson,Forest Whitaker,Maggie Grace,Famke Janssen,Action,108,2014-01-01,54941200.32441201,102163647.31718034,373690747.65464485
2663,tt2446980,Joy,2015,PG-13,David O. Russell,Jennifer Lawrence,Robert De Niro,Bradley Cooper,Edgar Ramírez,Drama,124,2015-12-23,68595079.67782903,64537945.94919352,115621647.25412104
2664,tt2452042,The Peanuts Movie,2015,G,Steve Martino,Noah Schnapp,Bill Melendez,Hadley Belle Miller,Francesca Capaldi,Animation,88,2015-10-29,113181881.4684179,148826641.24796957,281506333.42591465
2665,tt2452244,Isn't It Romantic,2019,PG-13,Todd Strauss-Schulson,Rebel Wilson,Liam Hemsworth,Adam Devine,Priyanka Chopra,Comedy,89,2019-02-13,32856796.41081606,51713616.06132436,51713616.06132436
2666,tt2467046,Left Behind,2014,PG-13,Vic Armstrong,Nicolas Cage,Lea Thompson,Cassi Thomson,Chad Michael Murray,Action,110,2014-10-02,18313733.441470668,16047321.937854826,31369017.129291706
2667,tt2473510,Paranormal Activity: The Ghost Dimension,2015,R,Gregory Plotkin,Chris J. Murray,Brit Shaw,Ivy George,Dan Gill,Horror,88,2015-10-21,11432513.279638171,20921641.06490252,90206101.29349373
2668,tt2473682,Paranormal Activity: The Marked Ones,2014,R,Christopher Landon,Andrew Jacobs,Jorge Diaz,Gabrielle Walsh,Gloria Sandoval,Horror,84,2014-01-01,5723041.700459585,37156701.73036632,104039131.57753786
2669,tt2488496,Star Wars: Episode VII - The Force Awakens,2015,PG-13,J.J. Abrams,Daisy Ridley,John Boyega,Oscar Isaac,Domhnall Gleeson,Action,138,2015-12-16,280096575.3511352,1070840332.5847937,2364499404.6641383
2670,tt2503944,Burnt,2015,R,John Wells,Bradley Cooper,Sienna Miller,Daniel Brühl,Riccardo Scamarcio,Comedy,101,2015-10-22,22865026.559276342,15607605.393790321,41850707.54718017
2671,tt2510894,Hotel Transylvania 2,2015,PG,Genndy Tartakovsky,Adam Sandler,Andy Samberg,Selena Gomez,Kevin James,Animation,89,2015-09-21,91460106.23710537,194009876.11310583,542815730.5172204
2672,tt2515034,The Gunman,2015,R,Pierre Morel,Sean Penn,Idris Elba,Jasmine Trinca,Javier Bardem,Action,115,2015-03-12,45730053.118552685,12192488.45665079,27640543.981613137
2673,tt2515086,One Direction: This Is Us,2013,PG,Morgan Spurlock,Liam Payne,Harry Styles,Zayn Malik,Niall Horan,Documentary,92,2013-08-28,11631760.3677932,33584816.73776706,79715824.68464138
2674,tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,PG-13,Rian Johnson,Daisy Ridley,John Boyega,Mark Hamill,Carrie Fisher,Action,152,2017-12-13,350430360.63968676,685584811.8494616,1473067614.7288268
2675,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,PG-13,J.J. Abrams,Carrie Fisher,Mark Hamill,Adam Driver,Daisy Ridley,Action,142,2019-12-18,291471581.0636908,546061452.6719003,1138481899.1091974
2676,tt2528814,God's Not Dead,2014,PG,Harold Cronk,Shane Harper,Kevin Sorbo,David A.R. White,Dean Cain,Drama,113,2014-03-21,2289216.6801838335,69541517.55558935,74029088.47209552
2677,tt2531344,Blockers,2018,R,Kay Cannon,Leslie Mann,John Cena,Ike Barinholtz,Kathryn Newton,Comedy,102,2018-03-29,22661136.487632766,65082239.04610386,101454225.31104273
2678,tt2543164,Arrival,2016,PG-13,Denis Villeneuve,Amy Adams,Jeremy Renner,Forest Whitaker,Michael Stuhlbarg,Drama,116,2016-11-10,53063410.6505227,113517469.42726672,229627039.0464445
2679,tt2547584,The Light Between Oceans,2016,PG-13,Derek Cianfrance,Michael Fassbender,Alicia Vikander,Rachel Weisz,Florence Clery,Drama,133,2016-09-02,22580174.744903278,14164519.908294342,29326703.06436896
2680,tt2554274,Crimson Peak,2015,R,Guillermo del Toro,Mia Wasikowska,Jessica Chastain,Tom Hiddleston,Charlie Hunnam,Drama,119,2015-10-23,62878823.03800994,35544049.62682002,85377805.67360148
2681,tt2555736,The Second Best Exotic Marigold Hotel,2015,PG,John Madden,Judi Dench,Maggie Smith,Bill Nighy,Dev Patel,Comedy,122,2015-02-26,11432513.279638171,37816771.53124038,98294766.7805263
2682,tt2557478,Pacific Rim: Uprising,2018,PG-13,Steven S. DeKnight,John Boyega,Scott Eastwood,Cailee Spaeny,Burn Gorman,Action,111,2018-03-21,161865260.62594834,64610703.95986572,313943228.19977146
2683,tt2557490,A Million Ways to Die in the West,2014,R,Seth MacFarlane,Seth MacFarlane,Charlize Theron,Liam Neeson,Amanda Seyfried,Comedy,116,2014-05-28,45784333.60367668,49377602.565727234,99798121.88817926
2684,tt2561572,Get Hard,2015,R,Etan Cohen,Will Ferrell,Kevin Hart,Alison Brie,T.I.,Comedy,100,2015-03-26,45730053.118552685,103363013.70538823,127714266.99101754
2685,tt2562232,Birdman or The Unexpected Virtue of Ignorance,2014,R,Alejandro G. Iñárritu,Michael Keaton,Zach Galifianakis,Edward Norton,Andrea Riseborough,Comedy,119,2014-10-17,20602950.121654507,48463401.595279135,118140857.41577117
2686,tt2567026,Alice Through the Looking Glass,2016,PG,James Bobin,Mia Wasikowska,Johnny Depp,Helena Bonham Carter,Anne Hathaway,Adventure,113,2016-05-25,191931485.33167785,86980392.27843356,338089596.52543473
2687,tt2568862,Going in Style,2017,PG-13,Zach Braff,Michael Caine,Alan Arkin,Ann-Margret,Matt Dillon,Comedy,96,2017-04-06,27636463.772845957,49766131.09811521,93873927.27957734
2688,tt2582496,Me and Earl and the Dying Girl,2015,PG-13,Alfonso Gomez-Rejon,Thomas Mann,RJ Cyler,Olivia Cooke,Nick Offerman,Comedy,105,2015-06-12,9146010.623710535,7726568.066931909,10374718.845188322
2689,tt2582782,Hell or High Water,2016,R,David Mackenzie,Chris Pine,Ben Foster,Jeff Bridges,Gil Birmingham,Action,102,2016-08-12,13548104.846941967,30492091.85015437,42766712.09877212
2690,tt2582802,Whiplash,2014,R,Damien Chazelle,Miles Teller,J.K. Simmons,Melissa Benoist,Paul Reiser,Drama,106,2014-10-10,3777207.522303326,14985212.388483377,56065252.64332421
2691,tt2582846,The Fault in Our Stars,2014,PG-13,Josh Boone,Shailene Woodley,Ansel Elgort,Nat Wolff,Laura Dern,Drama,126,2014-06-04,13735300.081103003,142929933.2568769,351585719.9960294
2692,tt2584384,Jojo Rabbit,2019,PG-13,Taika Waititi,Roman Griffin Davis,Thomasin McKenzie,Scarlett Johansson,Taika Waititi,Comedy,108,2019-10-18,14838553.217787897,35369711.75762839,95745791.13519287
2693,tt2592614,Resident Evil: The Final Chapter,2016,R,Paul W.S. Anderson,Milla Jovovich,Iain Glen,Ali Larter,Shawn Roberts,Action,107,2016-12-23,45160349.489806555,30291381.19288188,352524652.8943739
2694,tt2637276,Ted 2,2015,R,Seth MacFarlane,Mark Wahlberg,Seth MacFarlane,Amanda Seyfried,Jessica Barth,Comedy,115,2015-06-19,77741090.30153956,93147985.34894122,246786354.2185582
2695,tt2637294,Hot Tub Time Machine 2,2015,R,Steve Pink,Rob Corddry,Craig Robinson,Clark Duke,Adam Scott,Comedy,93,2015-02-20,16005518.591493439,14078741.109160949,14955614.877709195
2696,tt2638144,Ben-Hur,2016,PG-13,Timur Bekmambetov,Jack Huston,Toby Kebbell,Rodrigo Santoro,Nazanin Boniadi,Action,123,2016-08-17,112900873.72451638,29817659.28781244,106196041.95573463
2697,tt2660888,Star Trek Beyond,2016,PG-13,Justin Lin,Chris Pine,Zachary Quinto,Karl Urban,Zoe Saldana,Action,122,2016-07-20,208866616.39035532,179341163.75689045,387782681.2614632
2698,tt2671706,Fences,2016,PG-13,Denzel Washington,Denzel Washington,Viola Davis,Stephen McKinley Henderson,Jovan Adepo,Drama,139,2016-12-16,27096209.693883933,65124502.605674006,72724827.97655903
2699,tt2674426,Me Before You,2016,PG-13,Thea Sharrock,Emilia Clarke,Sam Claflin,Janet McTeer,Charles Dance,Drama,106,2016-06-01,22580174.744903278,63501181.102009535,235188536.08611417
2700,tt2679042,Hitman: Agent 47,2015,R,Aleksander Bach,Rupert Friend,Hannah Ware,Zachary Quinto,Ciarán Hinds,Action,96,2015-08-19,40013796.4787336,25685942.048460662,94144067.0767076
2701,tt2692250,Night at the Museum: Secret of the Tomb,2014,PG,Shawn Levy,Ben Stiller,Robin Williams,Owen Wilson,Dick Van Dyke,Adventure,98,2014-12-17,145365259.19167343,130195331.05387437,415727054.3810406
2702,tt2702724,The Boss,2016,R,Ben Falcone,Melissa McCarthy,Kristen Bell,Peter Dinklage,Ella Anderson,Comedy,99,2016-04-07,32741253.38010975,71450317.10929266,89016221.96244277
2703,tt2704998,Game Night,2018,R,John Francis Daley,Jason Bateman,Rachel McAdams,Kyle Chandler,Sharon Horgan,Action,100,2018-02-22,39926764.28773392,74651250.31966452,126987684.58872116
2704,tt2709692,The Grinch,2018,PG,Yarrow Cheney,Benedict Cumberbatch,Cameron Seely,Rashida Jones,Pharrell Williams,Animation,85,2018-11-07,80932630.31297417,292027537.3506115,552064086.0999097
2705,tt2709768,The Secret Life of Pets,2016,PG,Chris Renaud,Louis C.K.,Eric Stonestreet,Kevin Hart,Lake Bell,Adventure,87,2016-06-24,84675655.2933873,415909127.23420566,988399659.9636261
2706,tt2713180,Fury,2014,R,David Ayer,Brad Pitt,Shia LaBeouf,Logan Lerman,Michael Peña,Action,134,2014-10-17,77833367.12625034,98227890.93682416,242448541.7884057
2707,tt2717822,Blackhat,2015,R,Michael Mann,Chris Hemsworth,Viola Davis,Wei Tang,Leehom Wang,Action,133,2015-01-15,80027592.9574672,9152847.26665176,22467240.26247063
2708,tt2719848,Everest,2015,PG-13,Baltasar Kormákur,Jason Clarke,Ang Phula Sherpa,Thomas M. Wright,Martin Henderson,Action,121,2015-09-10,62878823.03800994,49711162.92038125,232568855.55247095
2709,tt2726560,The Longest Ride,2015,PG-13,George Tillman Jr.,Scott Eastwood,Britt Robertson,Alan Alda,Jack Huston,Drama,123,2015-04-09,38870545.15076978,42810322.98733847,71961743.33718678
2710,tt2752758,Devil's Due,2014,R,Matt Bettinelli-Olpin,Allison Miller,Zach Gilford,Sam Anderson,Roger Payano,Horror,89,2014-01-09,8012258.380643418,18109376.213039,42260725.50520411
2711,tt2752772,Sinister 2,2015,R,Ciarán Foy,James Ransone,Shannyn Sossamon,Robert Daniel Sloan,Dartanian Sloan,Horror,97,2015-08-19,11432513.279638171,31714883.64273449,60968621.556681596
2712,tt2763304,T2 Trainspotting,2017,R,Danny Boyle,Ewan McGregor,Ewen Bremner,Jonny Lee Miller,Robert Carlyle,Drama,117,2017-01-27,19898253.91644909,2655315.8611292434,46077442.53271867
2713,tt2771200,Beauty and the Beast,2017,PG,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Josh Gad,Family,129,2017-03-16,176873368.14621413,557166768.4809482,1396770232.9969811
2714,tt2771372,Veronica Mars,2014,PG-13,Rob Thomas,Kristen Bell,Jason Dohring,Enrico Colantoni,Chris Lowell,Crime,107,2014-03-13,6867650.040551501,3802534.2710445393,3989398.4502145858
2715,tt2776878,Thank You for Your Service,2017,R,Jason Hall,Miles Teller,Beulah Koale,Joe Cole,Scott Haze,Biography,109,2017-10-26,22109171.018276766,10541984.379079636,11049823.193701046
