tempID#,content_rating,runtime,production_company,tomatometer_rating,audience_rating,year,month,len_title,len_movie_info,num_directors,num_authors,num_actors,num_genres,main_genre
367,NR,75,Universal,92,81,1931,1,7,495,1,1,29,2,Classics
368,R,97,Other,60,43,1973,2,7,478,1,2,13,2,Horror
369,R,109,Universal,59,58,1979,7,7,471,1,1,18,4,Art House & International
370,PG-13,113,Universal,57,61,1989,4,14,487,1,3,66,1,Comedy
371,R,105,MGM,80,74,1980,1,15,486,1,1,21,3,Drama
372,PG,95,Universal,88,84,1972,1,4,483,1,1,17,2,Mystery & Suspense
373,PG,115,Warner Bros.,85,90,1955,4,12,475,1,1,34,2,Classics
374,R,95,Other,60,58,1983,8,10,460,1,5,67,2,Action & Adventure
375,R,90,Other,35,30,1977,6,11,489,1,3,26,2,Horror
376,NR,110,Other,88,77,1967,9,22,115,1,1,12,2,Art House & International
377,PG,125,Paramount,92,93,1980,10,16,493,1,3,59,1,Drama
378,R,96,Warner Bros.,68,59,1976,1,12,489,2,2,28,3,Action & Adventure
379,NR,87,Other,88,70,1951,2,12,499,2,1,43,3,Classics
380,R,100,MGM,86,77,1981,1,20,459,1,3,35,2,Action & Adventure
381,G,207,United Artists,63,69,1960,12,6,466,1,1,33,2,Classics
382,R,103,20th Century Fox,75,38,1981,2,10,500,1,1,34,2,Horror
383,NR,112,Universal,81,72,1966,11,14,265,1,4,34,2,Classics
384,R,95,Paramount,38,32,1981,5,7,497,1,4,49,2,Drama
385,PG,91,Warner Bros.,50,78,1985,1,8,460,1,2,28,2,Comedy
386,PG,169,MGM,64,76,1967,10,26,472,1,1,39,2,Drama
387,R,97,Other,76,73,1975,8,19,487,2,2,41,3,Classics
388,R,119,Paramount,76,72,1987,9,16,483,1,2,33,2,Drama
389,G,93,MGM,90,74,1950,1,19,492,1,2,76,3,Classics
390,PG,81,Other,60,53,1983,8,12,456,1,2,25,4,Action & Adventure
391,PG,110,Universal,83,69,1980,12,12,493,1,2,103,3,Action & Adventure
392,R,108,Paramount,43,60,1990,2,9,486,1,1,30,1,Comedy
393,R,126,MGM,85,63,1985,8,52,475,1,2,27,2,Action & Adventure
394,NR,147,20th Century Fox,90,81,1965,12,25,329,1,1,16,3,Action & Adventure
395,G,90,MGM,40,49,1963,8,7,491,1,1,10,5,Action & Adventure
396,NR,94,20th Century Fox,95,70,1958,7,7,483,1,1,13,4,Classics
397,R,95,20th Century Fox,92,83,1986,8,7,488,1,3,10,3,Drama
398,NR,102,Other,67,68,1942,1,13,373,1,2,21,3,Action & Adventure
399,PG,107,Paramount,52,71,1984,2,9,489,1,1,52,3,Drama
400,NR,115,Other,100,85,1939,8,17,487,1,4,19,3,Action & Adventure
401,R,120,Warner Bros.,76,64,1988,2,7,488,1,2,44,3,Action & Adventure
402,G,95,Disney,70,57,1976,12,13,500,1,1,31,3,Comedy
403,R,106,Sony,92,76,1985,1,12,464,1,1,21,1,Horror
404,G,118,Other,92,84,1953,8,21,452,1,1,60,3,Classics
405,G,22,Other,73,72,1969,12,18,334,2,1,4,2,Animation
406,NR,104,Other,86,61,1947,11,12,484,1,1,14,1,Drama
407,PG,103,Warner Bros.,65,50,1988,6,10,477,1,1,47,1,Comedy
408,R,118,20th Century Fox,75,49,1978,1,8,454,1,1,38,4,Drama
409,R,80,Other,31,29,1981,10,78,118,2,4,11,4,Action & Adventure
410,R,109,Paramount,78,77,1974,1,11,492,1,1,45,2,Classics
411,R,102,20th Century Fox,50,64,1978,3,13,102,1,1,17,2,Action & Adventure
412,R,83,United Artists,93,92,1927,2,11,459,2,2,21,3,Comedy
413,R,122,Warner Bros.,86,81,1972,12,11,467,1,1,32,3,Action & Adventure
414,PG,106,Paramount,33,50,1962,11,20,488,1,2,29,5,Classics
415,PG,121,Columbia,93,80,1980,10,6,120,1,1,26,4,Action & Adventure
416,R,122,Other,93,93,1989,12,5,494,1,2,44,1,Drama
417,NR,81,MGM,89,59,1940,6,7,435,1,1,18,4,Classics
418,PG,105,Other,43,66,1974,7,18,474,1,1,17,4,Action & Adventure
419,PG,110,MGM,84,84,1977,11,16,497,1,1,50,2,Comedy
420,NR,114,MGM,82,87,1939,7,18,496,1,5,24,5,Art House & International
421,PG,144,Paramount,39,47,1974,3,16,496,1,1,29,3,Classics
422,G,150,Warner Bros.,74,83,1965,7,14,491,1,1,38,5,Action & Adventure
423,G,141,Warner Bros.,23,61,1968,6,16,493,2,1,26,3,Action & Adventure
424,PG,90,Other,40,31,1976,5,7,111,1,2,11,2,Horror
425,PG,150,United Artists,60,58,1966,3,9,472,1,1,42,1,Drama
426,NR,74,Other,69,53,1939,12,18,498,1,4,4,5,Action & Adventure
427,PG-13,111,Paramount,33,46,1986,3,7,497,1,3,29,1,Comedy
428,NR,149,Warner Bros.,64,74,1962,1,5,497,1,2,39,2,Classics
429,PG,90,New Line,98,80,1988,2,9,465,1,1,51,3,Comedy
430,R,91,Other,96,89,1978,10,9,389,1,2,20,2,Horror
431,NR,153,Universal,95,80,1948,5,6,349,1,2,21,2,Classics
432,R,104,Warner Bros.,11,28,1981,4,8,113,1,1,18,2,Drama
433,R,108,Sony,76,67,1979,1,8,464,1,1,39,1,Drama
434,NR,109,Sony,100,80,1956,1,20,482,1,2,47,3,Classics
435,G,112,Paramount,88,82,1963,9,12,498,1,1,21,2,Classics
436,NR,181,United Artists,67,53,1966,10,6,463,1,2,28,3,Action & Adventure
437,R,102,Paramount,17,26,1986,11,4,123,1,1,17,2,Action & Adventure
438,PG-13,80,Other,67,67,1987,4,6,117,1,1,2,2,Documentary
439,PG,101,Paramount,88,68,1978,6,15,482,2,2,61,4,Comedy
440,G,88,20th Century Fox,100,74,1937,10,5,473,1,2,16,4,Action & Adventure
441,NR,139,Other,97,93,1958,1,50,494,1,4,12,4,Action & Adventure
442,R,83,Other,65,54,1977,7,19,119,1,1,16,2,Horror
443,PG,125,Universal,36,37,1975,1,14,484,3,3,45,3,Action & Adventure
444,R,98,Other,86,75,1984,9,7,113,1,1,30,4,Action & Adventure
445,NR,120,MGM,75,49,1959,7,18,460,1,1,21,4,Classics
446,PG-13,92,Paramount,0,43,1987,5,11,133,1,2,22,1,Comedy
447,NR,91,Other,79,47,2013,6,16,147,2,2,11,2,Comedy
448,R,95,Other,60,50,2000,9,9,112,1,1,24,2,Comedy
449,NR,93,Other,41,36,2017,1,11,145,1,1,49,1,Drama
450,NR,80,20th Century Fox,91,83,1939,3,29,496,1,1,22,4,Classics
451,R,84,United Artists,94,72,1959,7,29,487,1,1,17,3,Art House & International
452,R,92,Other,57,46,1986,2,30,104,1,3,33,2,Comedy
453,PG,88,Warner Bros.,95,72,1953,4,12,497,1,1,30,3,Drama
454,PG,75,Other,88,73,1959,2,21,495,1,1,10,3,Classics
455,NR,112,Paramount,82,89,1963,5,3,489,1,2,27,2,Classics
456,R,115,United Artists,33,23,1979,12,16,77,1,1,43,3,Drama
457,PG,93,Other,92,76,1923,9,27,500,2,2,26,4,Classics
458,PG,97,Paramount,50,49,1980,10,10,108,1,2,39,4,Action & Adventure
459,R,120,Paramount,63,48,1975,12,6,465,1,1,46,4,Action & Adventure
460,R,110,20th Century Fox,40,39,1982,4,11,459,1,1,43,3,Action & Adventure
461,NR,125,Universal,81,91,1959,4,17,488,1,3,29,2,Classics
462,R,108,Warner Bros.,25,21,1990,4,7,131,1,2,41,3,Action & Adventure
463,R,134,Columbia,84,88,1967,12,13,474,1,1,31,1,Drama
464,R,92,Other,29,22,1982,9,11,123,1,1,8,2,Horror
465,PG,100,Warner Bros.,100,69,1958,5,10,491,1,1,13,3,Classics
466,NR,91,Other,94,77,1935,5,12,497,1,1,25,2,Classics
467,PG,127,MGM,92,91,1960,11,16,471,1,2,20,3,Classics
468,PG,178,Other,97,77,1916,9,11,498,1,2,84,1,Classics
469,NR,73,20th Century Fox,82,56,1953,4,18,497,1,3,18,2,Classics
470,PG,98,Other,33,33,1986,6,18,115,1,2,27,3,Horror
471,PG,80,Other,98,85,1956,1,30,478,1,1,26,3,Classics
472,PG,115,MGM,93,81,1978,12,30,492,1,1,21,3,Horror
473,NR,71,Other,94,85,1933,11,17,477,1,1,17,4,Classics
474,R,114,Universal,40,51,1980,6,10,494,1,1,27,3,Drama
475,PG,98,MGM,56,40,1977,7,24,492,1,2,12,4,Action & Adventure
476,PG,105,Paramount,88,63,1977,3,21,137,1,1,14,1,Drama
477,NR,72,Other,87,81,1927,2,2,497,3,4,12,4,Classics
478,R,90,Warner Bros.,74,40,1973,12,10,498,1,1,17,4,Classics
479,G,106,MGM,81,64,1952,7,7,453,1,2,22,5,Action & Adventure
480,G,78,Other,43,38,1952,4,22,472,1,1,11,5,Classics
481,NR,99,Paramount,57,36,1939,10,11,500,1,4,37,4,Action & Adventure
482,G,104,Columbia,89,79,1963,6,23,496,1,2,18,4,Action & Adventure
483,NR,97,Warner Bros.,75,56,1927,10,15,488,1,2,19,3,Classics
484,PG,115,Lionsgate,19,70,1980,12,15,485,1,3,21,2,Drama
485,G,107,Universal,52,76,1973,8,22,485,1,2,58,3,Drama
486,NR,102,Warner Bros.,89,88,1948,9,14,464,1,2,28,2,Classics
487,NR,95,Other,90,82,1963,12,5,496,1,2,16,4,Action & Adventure
488,NR,121,MGM,95,81,1953,6,13,473,1,1,48,3,Classics
489,G,117,Other,40,35,1970,1,13,493,1,1,45,4,Action & Adventure
490,G,109,Other,57,56,1942,1,11,498,1,3,10,3,Action & Adventure
491,R,110,Other,20,19,1988,1,6,120,1,1,45,3,Action & Adventure
492,R,105,Other,36,65,1989,9,9,483,2,2,27,2,Action & Adventure
493,G,95,MGM,40,57,1962,1,11,492,1,2,17,3,Classics
494,PG,122,MGM,50,34,1975,12,16,482,1,3,24,3,Action & Adventure
495,G,133,20th Century Fox,96,83,1956,6,14,482,1,1,30,3,Classics
496,G,100,Other,98,86,1933,1,9,475,2,3,40,3,Action & Adventure
497,PG,134,Paramount,53,31,1976,12,9,499,1,1,23,3,Action & Adventure
498,PG,101,20th Century Fox,89,90,1983,1,18,472,1,2,54,3,Comedy
499,PG-13,160,MGM,85,77,1961,10,13,492,1,1,36,3,Classics
500,G,102,MGM,92,59,1950,11,20,338,2,3,17,3,Action & Adventure
501,PG,97,Other,98,88,1938,11,17,498,1,4,20,2,Classics
502,NR,90,Other,100,87,1955,12,15,490,1,1,28,5,Art House & International
503,NR,88,20th Century Fox,100,90,1944,10,5,500,1,5,36,2,Classics
504,PG,89,Universal,38,73,1985,4,6,284,1,1,17,2,Drama
505,NR,108,20th Century Fox,83,85,1935,4,14,498,1,1,29,2,Classics
506,PG,95,MGM,100,82,1940,11,10,466,1,1,25,2,Classics
507,NR,94,20th Century Fox,91,86,1963,1,19,482,1,1,9,3,Classics
508,PG,132,Other,90,90,1968,10,18,492,1,1,15,2,Classics
509,NR,98,United Artists,88,73,1936,4,22,482,1,1,32,3,Classics
510,G,91,Other,88,81,1939,3,19,109,2,2,26,5,Classics
511,PG,108,Warner Bros.,71,85,1979,4,16,494,1,1,35,4,Art House & International
512,R,70,Other,92,55,1960,9,26,483,1,2,14,4,Classics
513,PG-13,93,Warner Bros.,90,79,1986,12,22,477,1,1,46,4,Comedy
514,NR,116,Warner Bros.,94,78,1933,11,12,492,1,2,20,4,Classics
515,G,121,MGM,71,83,1949,3,12,464,1,3,22,4,Classics
516,R,103,Other,23,50,1989,8,7,495,2,4,28,3,Action & Adventure
517,NR,152,MGM,91,84,1962,6,6,494,1,1,27,3,Classics
518,NR,115,20th Century Fox,89,82,1958,1,20,487,1,3,26,2,Classics
519,R,121,Paramount,79,75,1974,8,16,308,1,1,42,4,Action & Adventure
520,NR,99,MGM,92,76,1958,1,18,490,1,2,22,3,Art House & International
521,NR,74,Other,100,65,1934,2,15,481,1,3,15,3,Action & Adventure
522,G,107,Disney,76,66,1969,3,12,479,1,2,43,5,Action & Adventure
523,PG,95,Warner Bros.,40,29,1983,2,8,137,1,1,46,2,Comedy
524,PG,122,MGM,100,81,1956,1,13,452,1,2,40,2,Classics
525,NR,99,Other,100,95,1931,8,1,451,1,2,82,3,Art House & International
526,NR,99,Universal,60,80,1966,4,8,500,1,2,31,3,Art House & International
527,G,134,Other,91,85,1975,11,30,451,1,1,19,6,Art House & International
528,NR,88,Other,89,85,1942,7,25,497,1,1,46,2,Classics
529,R,126,MGM,89,87,1960,1,21,306,1,3,23,4,Action & Adventure
530,PG,112,Warner Bros.,40,42,1979,6,14,464,1,2,47,3,Comedy
531,PG,100,Warner Bros.,100,91,1941,10,18,492,1,1,21,2,Drama
532,G,120,Sony,83,87,1966,12,21,490,1,2,26,2,Classics
533,PG-13,126,MGM,97,90,1962,10,24,455,1,1,66,3,Classics
534,PG-13,117,Other,50,46,1986,6,21,491,1,2,61,4,Action & Adventure
535,R,119,Other,93,77,1986,8,9,488,1,2,59,2,Action & Adventure
536,PG,89,20th Century Fox,21,55,1987,2,9,497,1,4,35,3,Comedy
537,NR,90,United Artists,88,71,1920,12,17,491,1,2,18,4,Action & Adventure
538,NR,91,MGM,98,87,1955,4,5,468,1,1,19,3,Classics
539,R,90,MGM,50,50,1988,3,10,473,1,1,40,3,Horror
540,R,100,United Artists,25,66,1972,1,12,498,1,1,41,4,Action & Adventure
541,NR,86,Columbia,77,74,1950,7,7,493,1,1,26,2,Classics
542,PG,107,Other,5,12,1979,10,6,493,1,2,60,4,Action & Adventure
543,PG-13,123,Paramount,97,92,1927,3,10,469,1,2,24,5,Action & Adventure
544,NR,132,Warner Bros.,91,62,1935,10,25,451,2,2,26,5,Classics
545,PG,94,Other,95,63,1949,1,16,469,1,1,30,4,Action & Adventure
546,NR,106,MGM,96,88,1962,7,18,484,1,1,25,2,Classics
547,R,102,MGM,19,42,1984,1,17,490,1,5,32,1,Action & Adventure
548,PG,128,Warner Bros.,64,87,1986,10,11,495,1,1,26,2,Art House & International
549,NR,123,Warner Bros.,92,84,1955,7,14,390,2,2,42,3,Classics
550,G,116,MGM,86,73,1956,6,9,455,1,2,20,3,Action & Adventure
551,NR,78,Universal,94,84,1931,9,15,322,2,2,15,2,Classics
552,PG,97,20th Century Fox,88,68,1952,9,15,500,1,3,50,4,Classics
553,PG,126,United Artists,60,43,1979,6,9,421,1,1,32,3,Action & Adventure
554,NR,74,Other,64,45,1933,8,13,465,1,2,16,2,Classics
555,NR,123,United Artists,78,90,1952,12,12,288,1,2,66,3,Classics
556,NR,95,Other,67,48,1941,1,16,493,1,1,37,3,Classics
557,PG-13,112,MGM,36,45,1984,12,11,470,1,1,71,2,Drama
558,NR,72,Universal,88,72,1932,12,9,490,1,1,16,3,Classics
559,G,88,Warner Bros.,89,64,1959,1,9,126,1,2,22,3,Art House & International
560,NR,92,Lionsgate,88,39,1930,1,7,464,1,3,21,3,Classics
561,G,151,Warner Bros.,94,85,1962,6,13,495,1,1,44,2,Musical & Performing Arts
562,NR,132,MGM,93,83,1935,11,20,466,1,3,49,3,Action & Adventure
563,NR,179,Warner Bros.,68,73,1962,11,20,472,2,1,21,3,Action & Adventure
564,G,95,Universal,97,90,1936,9,14,492,1,3,37,4,Classics
565,PG,101,Columbia,80,63,1961,8,17,464,2,3,10,3,Action & Adventure
566,R,95,Lionsgate,88,74,1987,10,9,462,1,2,31,4,Horror
567,R,94,Sony,57,49,1981,12,9,495,1,1,20,1,Comedy
568,R,108,Warner Bros.,56,45,1989,10,11,468,1,3,68,2,Action & Adventure
569,PG,183,Sony,67,78,1971,12,22,292,1,2,50,3,Art House & International
570,NR,128,Warner Bros.,60,42,1946,8,13,486,1,4,123,3,Classics
571,NR,93,MGM,98,91,1935,11,20,496,1,5,43,4,Classics
572,NR,96,Other,97,87,1968,10,24,488,1,2,39,3,Classics
573,NR,123,Other,100,90,1958,7,19,500,1,1,54,4,Action & Adventure
574,R,99,Universal,70,54,1981,4,10,276,1,2,56,1,Action & Adventure
575,R,106,Other,50,63,1987,10,13,488,1,4,30,2,Action & Adventure
576,R,107,Sony,27,28,1986,12,8,486,1,4,28,3,Action & Adventure
577,R,113,Other,91,72,1987,8,10,476,1,2,54,3,Action & Adventure
578,NR,107,Paramount,85,67,1963,6,19,492,1,2,28,2,Classics
579,PG,98,Sony,73,59,1976,8,9,483,1,2,17,2,Drama
580,PG,105,Paramount,97,89,1968,1,14,488,1,1,19,3,Classics
581,NR,115,Universal,100,86,1947,4,11,270,1,2,28,3,Classics
582,PG,128,Sony,64,64,1974,10,15,104,1,3,29,5,Action & Adventure
583,R,111,20th Century Fox,86,80,1976,6,8,498,1,1,30,3,Classics
584,NR,133,United Artists,76,69,1959,12,12,497,1,2,52,3,Classics
585,NR,98,MGM,93,83,1949,12,11,482,2,2,28,3,Classics
586,R,120,Sony,57,42,1981,9,17,482,2,2,28,2,Comedy
587,NR,90,United Artists,86,46,1940,5,8,492,1,3,18,2,Classics
588,R,90,Sony,50,29,1989,3,15,109,1,1,33,4,Comedy
589,PG-13,97,Paramount,63,69,1970,5,18,497,1,1,31,2,Classics
590,G,124,Buena Vista,90,75,1961,6,15,393,1,2,14,4,Classics
591,PG,99,United Artists,82,88,1968,4,9,498,1,3,29,2,Classics
592,R,107,Warner Bros.,82,65,1981,12,19,464,1,1,57,3,Drama
593,G,76,Disney,81,80,1953,2,9,488,3,8,10,4,Animation
594,R,90,Columbia,38,53,1989,6,24,122,2,1,29,1,Horror
595,NR,84,Universal,90,84,1925,11,20,475,3,4,24,3,Classics
596,NR,110,Warner Bros.,93,76,1945,1,26,492,1,1,41,4,Classics
597,NR,113,United Artists,89,78,1963,3,16,460,1,2,15,3,Comedy
598,R,92,Other,69,41,1978,8,7,155,1,1,32,3,Comedy
599,G,112,Universal,81,83,1983,2,23,488,1,1,23,4,Action & Adventure
600,NR,80,Other,87,74,1961,8,47,490,1,1,11,2,Cult Movies
601,G,112,20th Century Fox,87,87,1968,4,18,433,1,2,17,2,Classics
602,R,92,MGM,95,84,1967,8,11,496,1,3,27,4,Action & Adventure
603,PG,114,MGM,86,79,1982,6,11,498,1,3,30,1,Horror
604,PG,114,Paramount,61,39,1980,12,6,490,1,1,46,4,Action & Adventure
605,PG,117,20th Century Fox,80,75,1972,12,22,491,2,4,20,3,Action & Adventure
606,PG,94,Paramount,67,52,1975,8,5,488,1,2,25,2,Action & Adventure
607,R,113,MGM,89,79,1946,5,30,477,1,2,47,3,Classics
608,PG,123,Warner Bros.,79,59,1981,3,30,463,1,1,46,2,Drama
609,R,111,Other,50,45,1986,1,5,494,1,1,54,1,Drama
610,NR,118,Warner Bros.,100,77,1940,7,19,472,1,7,27,3,Classics
611,PG,120,Warner Bros.,67,63,1937,5,25,478,1,1,39,3,Action & Adventure
612,NR,101,United Artists,100,80,1937,9,21,476,3,3,36,3,Action & Adventure
613,NR,94,Sony,71,71,1955,12,12,466,1,1,13,3,Art House & International
614,PG,88,Other,90,85,1968,6,13,467,1,1,34,2,Classics
615,PG,108,Other,75,55,1987,4,9,466,1,4,66,4,Action & Adventure
616,R,91,Other,48,35,1980,8,10,468,1,1,32,1,Horror
617,R,106,Focus,53,46,2013,1,13,480,1,2,40,1,Drama
618,PG,102,Paramount,24,36,1979,6,8,499,1,1,22,2,Horror
619,R,95,Warner Bros.,20,45,1985,8,13,112,1,1,13,2,Action & Adventure
620,R,88,Other,67,49,1981,11,11,116,1,1,24,1,Horror
621,NR,84,Warner Bros.,100,84,1931,4,16,462,1,3,36,4,Action & Adventure
622,PG-13,91,Sony,62,30,1988,1,5,134,1,2,14,3,Horror
623,PG,171,MGM,88,73,1951,2,10,497,1,4,30,6,Classics
624,PG,128,Sony,94,86,1961,5,19,492,1,1,15,2,Classics
625,R,105,Other,23,28,1986,6,8,494,1,2,61,1,Action & Adventure
626,NR,146,20th Century Fox,71,72,1946,1,16,475,1,1,73,3,Classics
627,PG-13,128,Columbia,50,77,1984,10,16,121,1,2,37,1,Drama
628,PG,112,Paramount,99,95,1954,9,11,293,1,1,32,3,Classics
629,R,90,MGM,0,69,1984,2,8,125,1,1,28,4,Action & Adventure
630,PG-13,114,MGM,46,65,1984,8,8,492,1,2,45,1,Action & Adventure
631,R,103,Other,67,37,1988,6,8,135,1,3,51,3,Action & Adventure
632,R,133,Other,97,92,1948,9,13,477,2,3,30,4,Classics
633,PG-13,89,MGM,15,28,1985,7,9,490,1,4,17,2,Action & Adventure
634,PG,145,Other,67,90,1984,5,22,127,1,3,49,2,Art House & International
635,PG,110,Disney,53,71,1985,6,12,314,1,2,37,3,Action & Adventure
636,R,124,Sony,35,54,1990,2,7,460,1,3,31,4,Action & Adventure
637,R,115,MGM,57,38,1981,9,15,133,1,1,48,2,Comedy
638,R,96,Warner Bros.,92,72,1983,8,14,496,1,1,35,1,Comedy
639,R,112,United Artists,39,66,1989,5,10,468,1,2,75,2,Action & Adventure
640,G,83,Buena Vista,54,81,1973,11,10,491,1,3,15,5,Action & Adventure
641,R,102,Other,90,84,1987,7,7,472,1,3,42,3,Action & Adventure
642,PG,93,Other,81,75,1979,8,25,94,1,4,30,1,Comedy
643,PG,119,United Artists,94,69,1976,11,5,477,1,1,40,2,Drama
644,R,104,Warner Bros.,0,60,1961,1,30,458,1,2,24,3,Classics
645,PG,138,Paramount,95,74,1968,10,16,491,1,3,25,2,Drama
646,NR,8,Other,95,84,1964,6,30,89,2,1,10,4,Animation
647,PG-13,100,Sony,47,32,1984,12,7,488,1,1,45,2,Action & Adventure
648,R,106,MGM,57,58,1986,6,14,494,1,3,30,2,Action & Adventure
649,R,76,Other,100,69,1937,1,8,470,1,6,26,2,Classics
650,G,113,Paramount,92,89,1954,9,7,500,1,3,28,4,Classics
651,NR,97,Sony,100,86,1943,11,6,357,1,3,18,3,Action & Adventure
652,G,128,Paramount,63,59,1949,10,18,462,1,4,79,2,Classics
653,R,115,Warner Bros.,75,79,1973,1,9,115,1,1,10,2,Classics
654,PG,93,Universal,98,86,1932,4,8,469,1,6,23,2,Classics
655,G,118,Other,74,84,1970,11,7,495,1,1,39,4,Drama
656,NR,127,Warner Bros.,93,87,1940,7,12,483,1,2,47,4,Action & Adventure
657,PG,84,Warner Bros.,0,29,1989,11,12,490,1,2,25,2,Comedy
658,PG,89,Sony,56,56,1971,9,26,493,1,1,15,3,Drama
659,G,99,MGM,69,76,1958,12,15,490,1,2,13,2,Classics
660,PG,108,Universal,100,89,1943,1,17,305,1,7,31,3,Classics
661,R,100,MGM,88,68,1971,1,5,308,1,2,45,2,Action & Adventure
662,G,104,Disney,68,48,1959,3,14,489,1,2,20,4,Classics
663,R,90,Universal,63,40,1988,5,9,123,1,1,63,3,Action & Adventure
664,NR,109,Other,89,85,1937,5,14,490,1,3,41,5,Classics
665,PG-13,82,Other,100,65,1967,1,12,456,1,1,7,4,Action & Adventure
666,PG,98,20th Century Fox,59,67,1986,5,13,162,1,3,30,3,Comedy
667,PG,101,MGM,94,87,1964,6,18,265,1,2,27,3,Classics
668,NR,107,MGM,89,71,1951,1,9,497,1,3,57,3,Classics
669,R,79,Other,35,39,1984,11,26,106,1,2,21,1,Horror
670,PG,113,20th Century Fox,81,71,1976,12,13,483,1,1,32,3,Action & Adventure
671,PG,97,Warner Bros.,57,69,1980,2,5,480,1,2,33,2,Comedy
672,R,101,Other,38,56,1989,3,9,465,1,1,45,1,Comedy
673,G,75,Buena Vista,89,80,1959,1,15,488,4,7,12,4,Animation
674,NR,93,Other,83,29,1937,11,23,492,1,1,44,4,Classics
675,PG,121,Paramount,79,83,1977,6,8,497,1,1,24,2,Action & Adventure
676,PG,100,Warner Bros.,10,90,1976,4,7,473,1,1,20,2,Drama
677,PG-13,184,Universal,93,87,1960,10,9,446,1,1,82,3,Action & Adventure
678,R,100,Other,20,41,1983,3,12,137,2,1,34,1,Comedy
679,PG-13,101,Other,14,29,1987,7,11,482,1,1,30,4,Action & Adventure
680,NR,100,20th Century Fox,89,66,1967,6,32,450,1,1,45,4,Action & Adventure
681,NR,96,Warner Bros.,100,86,1939,3,10,489,1,2,61,4,Action & Adventure
682,G,110,Other,90,68,1950,4,12,495,1,4,22,4,Classics
683,R,115,Other,88,56,1987,8,8,471,1,1,29,2,Comedy
684,PG,111,Other,100,78,1937,4,14,478,2,11,57,2,Classics
685,PG,176,Warner Bros.,98,82,1954,9,14,487,1,1,51,3,Classics
686,R,140,Warner Bros.,36,64,1976,12,14,413,1,3,18,3,Drama
687,G,79,Buena Vista,98,76,1961,1,14,483,4,1,32,5,Animation
688,G,73,Other,67,41,2002,1,43,77,2,1,15,3,Animation
689,PG,129,Universal,94,95,1973,12,9,486,1,2,33,3,Classics
690,PG,95,Other,96,81,1946,1,12,462,1,1,14,3,Classics
691,PG,122,Warner Bros.,98,90,1951,9,24,471,1,2,18,2,Classics
692,PG,75,United Artists,100,63,1954,10,8,477,1,1,19,4,Action & Adventure
693,PG-13,96,Paramount,63,58,1987,7,13,484,1,7,45,1,Comedy
694,NR,133,Warner Bros.,75,62,1960,12,14,485,1,1,24,3,Action & Adventure
695,PG,111,MGM,71,73,1975,11,17,484,1,1,31,3,Classics
696,R,121,Sony,67,58,1987,10,7,449,1,2,48,3,Drama
697,NR,99,Warner Bros.,97,78,1941,11,9,500,1,4,38,3,Classics
698,NR,76,Warner Bros.,83,80,1931,12,8,484,1,1,11,4,Classics
699,R,120,MGM,72,72,1962,3,19,499,1,2,22,2,Classics
700,NR,105,Other,97,87,1936,9,10,498,1,2,41,3,Classics
701,G,128,Buena Vista,82,78,1960,12,21,490,1,1,11,2,Action & Adventure
702,NR,128,Warner Bros.,92,84,1935,1,20,484,1,2,47,3,Classics
703,NR,126,Sony,83,74,1967,3,23,496,2,3,34,4,Classics
704,R,117,Warner Bros.,71,35,1985,11,6,467,1,4,28,3,Action & Adventure
705,R,112,United Artists,10,19,1981,7,19,144,1,2,12,1,Action & Adventure
706,PG,145,Columbia,55,74,1982,8,7,498,1,2,40,4,Comedy
707,NR,146,Paramount,83,73,1923,1,20,490,1,1,17,3,Classics
708,G,220,Paramount,89,87,1956,10,20,492,1,5,119,3,Classics
709,NR,90,Other,71,63,1962,7,15,486,1,1,15,5,Classics
710,PG,94,Warner Bros.,100,77,1954,6,5,499,1,2,60,3,Classics
711,NR,93,Warner Bros.,92,71,1940,8,19,497,1,2,59,2,Classics
712,NR,87,Warner Bros.,89,73,1951,1,28,463,1,1,34,3,Classics
713,R,108,Universal,85,92,1982,7,9,494,1,5,24,2,Horror
714,R,80,Paramount,93,82,1942,5,17,496,1,2,53,3,Classics
715,PG,105,Other,45,67,1986,12,13,498,1,5,41,2,Comedy
716,PG,113,Other,100,60,1981,5,29,489,1,2,12,2,Art House & International
717,NR,125,Warner Bros.,78,74,1948,10,20,467,1,1,42,5,Action & Adventure
718,PG,105,Other,86,78,1973,12,20,496,1,1,26,2,Action & Adventure
719,G,103,MGM,76,79,1960,8,16,484,1,2,9,3,Action & Adventure
720,PG,111,Sony,70,72,1975,3,5,491,1,2,24,2,Drama
721,R,93,Other,0,30,1978,3,19,104,1,2,15,2,Drama
722,PG,90,Paramount,77,80,1984,6,11,493,3,4,48,1,Comedy
723,R,90,Other,50,55,1973,10,93,80,1,1,10,3,Art House & International
724,PG-13,95,Other,95,92,1958,5,13,488,1,1,33,3,Classics
725,PG,103,Other,57,55,1986,10,10,124,1,2,65,1,Comedy
726,NR,105,Warner Bros.,100,74,1934,8,15,494,1,3,47,2,Action & Adventure
727,PG,96,Disney,100,67,1950,7,15,471,1,1,34,3,Action & Adventure
728,NR,118,Other,83,87,1962,12,21,475,1,1,23,5,Art House & International
729,R,85,Other,39,52,1967,1,8,497,1,1,22,4,Action & Adventure
730,NR,132,20th Century Fox,96,87,1949,1,19,481,1,3,29,3,Action & Adventure
731,PG,112,Universal,43,39,1988,12,5,490,1,5,57,1,Comedy
